Index,A,B,A_SMILES,B_SMILES,vdw_ETDG,density_mean,density_std,FFV(MD calculated),dp1(input SMILES for GCNN)
C1330,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,0.49231181,1.172337682,0.006434757,0.249697608,CCc1cc(Cc2cc(CC)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(CC)c2)cc(CC)c1N
C1566,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(C2(c3ccc(N)c(F)c3)c3ccccc3-c3ccccc32)cc1F,0.458031531,1.24306378,0.006961524,0.259828872,Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)OC7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(F)c3)c3ccccc3-c3ccccc32)cc1F
C12063,,,O=C1OC(=O)c2cc(Oc3ccc(Oc4ccc5c(c4)C(=O)OC5=O)cc3)ccc21,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,0.495301521,1.214880119,0.00554281,0.217748438,COc1cc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)OC7=O)cc5)cc4C3=O)c(OC)c2)ccc1N
C25703,,,C[Si](C)(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(Oc2ccc(N)cc2)cc1,0.508089531,1.17865953,0.004979196,0.221476062,C[Si](C)(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N)cc3)cc1)C2=O
C47395,,,O=C1OC(=O)c2cc(Sc3ccc4c(c3)C(=O)OC4=O)ccc21,Cc1cc(C)c(N)c(C)c1N,0.490695529,1.16173532,0.006216355,0.258924174,Cc1cc(C)c(N2C(=O)c3ccc(Sc4ccc5c(c4)C(=O)OC5=O)cc3C2=O)c(C)c1N
C972,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,NCC(=O)Nc1ccc(C2(c3ccc(NC(=O)CN)cc3)c3ccccc3-c3ccccc32)cc1,0.503844425,1.186549407,0.006629381,0.222812805,NCC(=O)Nc1ccc(C2(c3ccc(NC(=O)Cn4c(=O)c5cc6c(=O)oc(=O)c6cc5c4=O)cc3)c3ccccc3-c3ccccc32)cc1
C1270,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Cc1cc(Cc2cc(C)c(Oc3ccc(N)cc3)c(C)c2)cc(C)c1Oc1ccc(N)cc1,0.486264155,1.21358196,0.004084659,0.232842172,Cc1cc(Cc2cc(C)c(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)OC7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c(C)c2)cc(C)c1Oc1ccc(N)cc1
C652,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,CC(C)(c1ccc(N)cc1)c1ccc(N)cc1,0.503913764,1.152596455,0.00648617,0.244948016,CC(C)(c1ccc(N)cc1)c1ccc(-n2c(=O)c3cc4c(=O)oc(=O)c4cc3c2=O)cc1
C9138,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Cc1cc(C)c(N)c(C)c1N,0.495105253,1.125669406,0.006859697,0.275477713,Cc1cc(C)c(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)OC5=O)cc3C2=O)c(C)c1N
C9216,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,0.507249554,1.150886234,0.006069175,0.241077512,Cc1cc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)c(C)c2)ccc1N
C9787,,,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,0.50947697,1.128029773,0.005734183,0.252883252,Cc1cc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)c(C)c2)ccc1N
C11428,,,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,Nc1ccc(Oc2ccc(N)cc2)cc1,0.511036182,1.194381296,0.00476453,0.206516325,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N)cc4)cc2)C3=O)cc1
C12072,,,O=C1OC(=O)c2cc(Oc3ccc(Oc4ccc5c(c4)C(=O)OC5=O)cc3)ccc21,CC(C)(c1ccc(N)cc1)c1ccc(N)cc1,0.510031371,1.176829712,0.005049816,0.219713907,CC(C)(c1ccc(N)cc1)c1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)OC6=O)cc4)cc3C2=O)cc1
C10854,,,O=C1OC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)OC4=O)ccc21,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,0.494431,1.141947073,0.006458746,0.266001757,Cc1cc(-c2cc(C)c(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)c(C)c2)cc(C)c1N
C1202,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N)cc2)cc1,0.487710432,1.210395126,0.006181598,0.232580971,CC(C)(c1ccc(N)cc1)c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1
C9264,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Cc1cc(Cc2cc(C)c(Oc3ccc(N)cc3)c(C)c2)cc(C)c1Oc1ccc(N)cc1,0.518615779,1.144876949,0.004061559,0.228123374,Cc1cc(Cc2cc(C)c(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)OC7=O)cc5C4=O)cc3)c(C)c2)cc(C)c1Oc1ccc(N)cc1
C12071,,,O=C1OC(=O)c2cc(Oc3ccc(Oc4ccc5c(c4)C(=O)OC5=O)cc3)ccc21,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,0.508718976,1.177168374,0.005250013,0.221497743,Cc1cc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)OC7=O)cc5)cc4C3=O)c(C)c2)ccc1N
C12437,,,O=C1OC(=O)c2cc(Oc3ccc(Oc4ccc5c(c4)C(=O)OC5=O)cc3)ccc21,Cc1cc(N)ccc1Cc1ccc(N)cc1C,0.509234531,1.199911696,0.00436268,0.205652589,Cc1cc(N)ccc1Cc1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)OC6=O)cc4)cc3C2=O)cc1C
C9190,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,0.487441934,1.155108245,0.005306631,0.268037344,Cc1cc(-c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)c(C)c2)ccc1N
C1242,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1,0.470964192,1.226074739,0.006098599,0.249331512,Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)OC7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1
C31981,,,O=C(Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)OC4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1)c1ccc2c(c1)C(=O)OC2=O,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,0.482901439,1.229446285,0.005003508,0.228188206,Cc1cc(-c2cc(C)c(N3C(=O)c4ccc(C(=O)Nc5ccc(C(c6ccc(NC(=O)c7ccc8c(c7)C(=O)OC8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)c(C)c2)cc(C)c1N
C32002,,,O=C(Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)OC4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1)c1ccc2c(c1)C(=O)OC2=O,Cc1cc(-c2cc(C)c(N)c3ccccc23)c2ccccc2c1N,0.482007774,1.218662314,0.003695892,0.236373878,Cc1cc(-c2cc(C)c(N3C(=O)c4ccc(C(=O)Nc5ccc(C(c6ccc(NC(=O)c7ccc8c(c7)C(=O)OC8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)c3ccccc23)c2ccccc2c1N
C10851,,,O=C1OC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)OC4=O)ccc21,Cc1cc(C)c(N)c(C)c1N,0.476068947,1.169423694,0.006945493,0.276255801,Cc1cc(C)c(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)OC5=O)cc3C2=O)c(C)c1N
C9835,,,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,Cc1cc(Cc2cc(C)c(Oc3ccc(N)cc3)c(C)c2)cc(C)c1Oc1ccc(N)cc1,0.523708856,1.133274142,0.005167936,0.228442584,Cc1cc(Cc2cc(C)c(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)OC7=O)cc5C4=O)cc3)c(C)c2)cc(C)c1Oc1ccc(N)cc1
C22873,,,CC(C)(c1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1,Nc1ccc(Cc2ccc(N)cc2)cc1,0.512709041,1.192560878,0.005803635,0.205132233,CC(C)(c1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Cc4ccc(N)cc4)cc2)C3=O)cc1
C745,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Cc1cc(N)cc(C)c1-c1c(C)cc(N)cc1C,0.509626001,1.075271508,0.004494091,0.287617786,Cc1cc(N)cc(C)c1-c1c(C)cc(-n2c(=O)c3cc4c(=O)oc(=O)c4cc3c2=O)cc1C
C12463,,,O=C1OC(=O)c2cc(Oc3ccc(Oc4ccc5c(c4)C(=O)OC5=O)cc3)ccc21,COc1cc(Cc2ccc(N)c(OC)c2)ccc1N,0.499879198,1.209052786,0.005983363,0.214305562,COc1cc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)OC7=O)cc5)cc4C3=O)c(OC)c2)ccc1N
C10286,,,O=C1OC(=O)c2cc(-c3cccc4c3C(=O)OC4=O)ccc21,Nc1ccc(Oc2ccc(N)cc2)cc1,0.490637028,1.225152832,0.008665723,0.218563052,Nc1ccc(Oc2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)OC6=O)cc4C3=O)cc2)cc1
C633,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,NCCCCCCCCN,0.521739862,1.157269996,0.006700414,0.215067946,NCCCCCCCCn1c(=O)c2cc3c(=O)oc(=O)c3cc2c1=O
C10278,,,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,CCCCCCOC(=O)c1cc(N)cc(Br)c1-c1c(Br)cc(N)cc1C(=O)OCCCCCC,0.46166663,1.313330811,0.004684512,0.211782688,CCCCCCOC(=O)c1cc(N)cc(Br)c1-c1c(Br)cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)OC5=O)cc3C2=O)cc1C(=O)OCCCCCC
C1275,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Cc1c(N)c(C)c2c(c1N)C(C)(C)CC2,0.46459752,1.154682212,0.006665192,0.302598761,Cc1c(N)c2c(c(C)c1N1C(=O)c3ccc(C(c4ccc5c(c4)C(=O)OC5=O)(C(F)(F)F)C(F)(F)F)cc3C1=O)CCC2(C)C
C9740,,,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1ccc(Cc2ccc(N)cc2)cc1,0.503107334,1.193287956,0.00884643,0.219542501,Nc1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)cc2)cc1
C12024,,,O=C1OC(=O)c2cc(Oc3ccc(Oc4ccc5c(c4)C(=O)OC5=O)cc3)ccc21,Nc1ccc(Cc2ccc(N)cc2)cc1,0.501894033,1.201265121,0.005730758,0.216219865,Nc1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)OC7=O)cc5)cc4C3=O)cc2)cc1
C6885,,,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1ccc(Cc2ccc(N)cc2)cc1,0.49775901,1.211357028,0.008113583,0.216146962,Nc1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)OC6=O)cc4C3=O)cc2)cc1
C9169,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(Cc2ccc(N)cc2)cc1,0.497873142,1.213670544,0.005248791,0.214469843,Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)cc2)cc1
C9171,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(N)cc1,0.477986068,1.263724897,0.008655072,0.214744237,Nc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)OC5=O)cc3C2=O)cc1
C22848,,,CC(C)(c1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1,Nc1ccc(Oc2ccc(N)cc2)cc1,0.505078816,1.213423619,0.004767142,0.203263065,CC(C)(c1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N)cc4)cc2)C3=O)cc1
C615,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Cc1cc(N)ccc1-c1ccc(N)cc1C,0.493653479,1.112569293,0.004731118,0.286009188,Cc1cc(N)ccc1-c1ccc(-n2c(=O)c3cc4c(=O)oc(=O)c4cc3c2=O)cc1C
C47426,,,O=C1OC(=O)c2cc(Sc3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1ccc(Cc2ccc(N)cc2)cc1,0.493593513,1.234926766,0.007328936,0.207582607,Nc1ccc(Cc2ccc(N3C(=O)c4ccc(Sc5ccc6c(c5)C(=O)OC6=O)cc4C3=O)cc2)cc1
C1192,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,0.478942891,1.25755887,0.006129679,0.217011455,CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1
C10927,,,O=C1OC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)OC4=O)ccc21,Cc1ccc(N)cc1N,0.465364756,1.262306448,0.009064257,0.236337188,Cc1ccc(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)OC5=O)cc3C2=O)cc1N
C1464,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,CCCCCCC(COc1ccc(N)cc1)Oc1ccc(N)cc1,0.48165502,1.2618978,0.005272862,0.209860767,CCCCCCC(COc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)OC5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1)Oc1ccc(N)cc1
C709,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(C(c2ccccc2)(c2ccc(N)cc2)C(F)(F)F)cc1,0.474214418,1.223351551,0.010737705,0.245829773,Nc1ccc(C(c2ccccc2)(c2ccc(-n3c(=O)c4cc5c(=O)oc(=O)c5cc4c3=O)cc2)C(F)(F)F)cc1
C625,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,0.49426644,1.123130844,0.004786439,0.278336351,Cc1cc(-c2ccc(-n3c(=O)c4cc5c(=O)oc(=O)c5cc4c3=O)c(C)c2)ccc1N
C6914,,,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,NCCCCCCCCN,0.520844056,1.162736564,0.007007841,0.212714243,NCCCCCCCCN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)OC4=O)cc2C1=O
C6900,,,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1ccc(-c2ccc(N)cc2)cc1,0.490735442,1.223994428,0.006470417,0.219145319,Nc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)OC6=O)cc4C3=O)cc2)cc1
C645,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,NCCCCCCCCCCN,0.534204841,1.131704082,0.005574401,0.214069661,NCCCCCCCCCCn1c(=O)c2cc3c(=O)oc(=O)c3cc2c1=O
C1316,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Cc1cc(N)cc(C)c1-c1c(C)cc(N)cc1C,0.471503593,1.208626851,0.005944425,0.259166526,Cc1cc(N)cc(C)c1-c1c(C)cc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)OC5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1C
C31978,,,O=C(Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)OC4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1)c1ccc2c(c1)C(=O)OC2=O,Cc1cc(C)c(N)c(C)c1N,0.469532429,1.238889172,0.00546811,0.243791765,Cc1cc(C)c(N2C(=O)c3ccc(C(=O)Nc4ccc(C(c5ccc(NC(=O)c6ccc7c(c6)C(=O)OC7=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3C2=O)c(C)c1N
C109086,,,Cc1cc(C(c2cc(C)c(C)c(NC(=O)c3ccc4c(c3)C(=O)OC4=O)c2)(C(F)(F)F)C(F)(F)F)cc(NC(=O)c2ccc3c(c2)C(=O)OC3=O)c1C,Nc1cccc2c(N)cccc12,0.476332378,1.245526107,0.006042325,0.228730264,Cc1cc(C(c2cc(C)c(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc5c(N)cccc35)C4=O)c2)(C(F)(F)F)C(F)(F)F)cc(NC(=O)c2ccc3c(c2)C(=O)OC3=O)c1C
C699,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Cc1cc(Cc2cc(C)c(Oc3ccc(N)cc3)c(C)c2)cc(C)c1Oc1ccc(N)cc1,0.519070091,1.138885785,0.005481669,0.231489987,Cc1cc(Cc2cc(C)c(Oc3ccc(-n4c(=O)c5cc6c(=O)oc(=O)c6cc5c4=O)cc3)c(C)c2)cc(C)c1Oc1ccc(N)cc1
C138219,,,O=C1OC(=O)c2c(Oc3ccc(C(c4ccc(Oc5cccc6c5C(=O)OC6=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)cccc21,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.478046158,1.286072864,0.0043086,0.200757151,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6cccc(Oc7ccc(C(c8ccc(Oc9cccc%10c9C(=O)OC%10=O)cc8)(C(F)(F)F)C(F)(F)F)cc7)c6C5=O)cc4)cc3)cc2)cc1
